inventory_id,product_id,store_id,warehouse_id,date_id,stock_on_hand,stock_in,stock_out,reorder_point,lead_time_days,expiry_date,batch_number,batch_id
4748,814,1598,4,2023-10-24,48,51,3,30,4,2024-02-21,BN04748,814-2023-10-24
4749,1299,358,4,2022-12-31,88,88,0,30,1,2023-06-15,BN04749,1299-2022-12-31
4750,721,1253,1,2024-10-16,133,142,9,30,5,2025-04-12,BN04750,721-2024-10-16
4751,143,2839,5,2024-04-30,114,122,8,30,5,2024-10-07,BN04751,143-2024-04-30
4752,114,267,6,2025-02-25,131,132,1,30,4,2025-05-27,BN04752,114-2025-02-25
4753,712,177,5,2023-02-07,64,79,15,30,4,2023-06-02,BN04753,712-2023-02-07
4754,1677,2161,4,2024-09-12,31,34,3,30,1,2025-01-15,BN04754,1677-2024-09-12
4755,1475,2083,2,2022-04-11,74,80,6,30,3,2022-08-12,BN04755,1475-2022-04-11
4756,1800,2457,4,2022-03-15,64,64,0,30,3,2022-07-20,BN04756,1800-2022-03-15
4757,359,2646,4,2022-05-23,111,114,3,30,5,2022-11-08,BN04757,359-2022-05-23
4758,93,479,4,2024-10-09,50,60,10,30,1,2025-01-25,BN04758,93-2024-10-09
4759,29,2750,4,2025-06-03,66,66,0,30,4,2025-09-23,BN04759,29-2025-06-03
4760,1721,246,1,2022-04-29,133,133,0,30,4,2022-08-13,BN04760,1721-2022-04-29
4761,1832,48,4,2023-06-28,38,46,8,30,4,2023-10-30,BN04761,1832-2023-06-28
4762,527,1340,8,2024-04-26,47,62,15,30,5,2024-09-28,BN04762,527-2024-04-26
4763,1615,2809,8,2022-06-01,127,144,17,30,1,2022-11-16,BN04763,1615-2022-06-01
4764,1434,25,3,2024-06-23,101,101,0,30,2,2024-10-01,BN04764,1434-2024-06-23
4765,426,1233,5,2023-12-25,56,65,9,30,3,2024-05-26,BN04765,426-2023-12-25
4766,546,1802,3,2023-03-29,74,81,7,30,1,2023-08-23,BN04766,546-2023-03-29
4767,1186,2955,1,2023-08-17,49,57,8,30,5,2023-12-08,BN04767,1186-2023-08-17
4768,218,897,4,2024-07-03,129,136,7,30,4,2024-12-27,BN04768,218-2024-07-03
4769,539,71,8,2025-03-23,78,78,0,30,5,2025-09-17,BN04769,539-2025-03-23
4770,1,1022,7,2022-05-18,87,87,0,30,4,2022-11-14,BN04770,1-2022-05-18
4771,1861,1930,4,2024-12-20,100,110,10,30,2,2025-05-01,BN04771,1861-2024-12-20
4772,1437,435,4,2023-03-08,55,71,16,30,2,2023-08-26,BN04772,1437-2023-03-08
4773,918,1156,4,2023-05-02,43,52,9,30,3,2023-08-19,BN04773,918-2023-05-02
4774,310,2404,2,2023-04-06,139,142,3,30,4,2023-08-14,BN04774,310-2023-04-06
4775,681,1791,3,2024-11-22,74,74,0,30,2,2025-03-10,BN04775,681-2024-11-22
4776,716,21,3,2023-03-19,49,55,6,30,3,2023-07-25,BN04776,716-2023-03-19
4777,915,953,4,2024-10-01,88,97,9,30,1,2025-03-10,BN04777,915-2024-10-01
4778,1038,1326,3,2024-02-14,15,37,22,30,5,2024-08-02,BN04778,1038-2024-02-14
4779,1221,2581,7,2024-11-21,20,34,14,30,1,2025-05-10,BN04779,1221-2024-11-21
4780,1228,2640,7,2023-07-23,129,129,0,30,4,2023-12-30,BN04780,1228-2023-07-23
4781,1430,607,4,2024-04-02,97,97,0,30,4,2024-08-05,BN04781,1430-2024-04-02
4782,1844,562,7,2022-01-10,114,114,0,30,1,2022-07-04,BN04782,1844-2022-01-10
4783,1423,82,4,2022-03-28,114,121,7,30,1,2022-08-13,BN04783,1423-2022-03-28
4784,919,2952,8,2024-02-28,120,121,1,30,1,2024-07-01,BN04784,919-2024-02-28
4785,1980,1254,1,2023-10-14,135,135,0,30,5,2024-01-31,BN04785,1980-2023-10-14
4786,1378,2680,3,2022-08-13,139,139,0,30,5,2022-12-13,BN04786,1378-2022-08-13
4787,1843,2451,4,2023-02-09,136,145,9,30,5,2023-07-20,BN04787,1843-2023-02-09
4788,1845,685,4,2024-04-11,60,69,9,30,5,2024-08-07,BN04788,1845-2024-04-11
4789,723,1943,5,2022-12-19,107,111,4,30,1,2023-05-15,BN04789,723-2022-12-19
4790,1784,2584,2,2022-09-18,123,126,3,30,3,2022-12-28,BN04790,1784-2022-09-18
4791,1908,54,7,2022-12-05,70,76,6,30,2,2023-03-10,BN04791,1908-2022-12-05
4792,1660,821,2,2023-11-11,118,118,0,30,5,2024-02-24,BN04792,1660-2023-11-11
4793,1692,1253,1,2024-07-10,86,86,0,30,5,2024-11-16,BN04793,1692-2024-07-10
4794,1652,431,5,2024-12-21,124,146,22,30,5,2025-05-28,BN04794,1652-2024-12-21
4795,608,2264,2,2022-02-03,77,80,3,30,1,2022-05-11,BN04795,608-2022-02-03
4796,259,948,4,2023-06-29,148,148,0,30,2,2023-11-08,BN04796,259-2023-06-29
4797,1708,935,4,2024-01-14,99,101,2,30,1,2024-05-19,BN04797,1708-2024-01-14
4798,1514,1771,8,2024-12-16,135,135,0,30,4,2025-03-22,BN04798,1514-2024-12-16
4799,829,1647,4,2022-05-11,96,96,0,30,1,2022-10-01,BN04799,829-2022-05-11
4800,352,1239,2,2022-03-01,87,87,0,30,1,2022-07-29,BN04800,352-2022-03-01
4801,181,1858,4,2022-05-20,132,142,10,30,2,2022-09-30,BN04801,181-2022-05-20
4802,1035,128,8,2024-11-10,45,45,0,30,1,2025-04-29,BN04802,1035-2024-11-10
4803,1386,665,2,2024-11-14,130,137,7,30,2,2025-02-27,BN04803,1386-2024-11-14
4804,76,13,1,2023-12-21,143,143,0,30,2,2024-06-04,BN04804,76-2023-12-21
4805,874,1744,4,2024-11-09,93,93,0,30,1,2025-02-08,BN04805,874-2024-11-09
4806,857,2184,6,2023-03-02,67,77,10,30,1,2023-06-21,BN04806,857-2023-03-02
4807,648,1468,1,2024-06-08,33,33,0,30,5,2024-11-11,BN04807,648-2024-06-08
4808,525,1521,2,2023-05-12,93,99,6,30,3,2023-10-08,BN04808,525-2023-05-12
4809,970,2470,7,2024-03-27,104,104,0,30,5,2024-09-09,BN04809,970-2024-03-27
4810,580,615,2,2024-02-08,125,125,0,30,4,2024-07-12,BN04810,580-2024-02-08
4811,1590,341,4,2024-08-18,136,136,0,30,2,2024-12-03,BN04811,1590-2024-08-18
4812,2033,2700,7,2024-03-06,67,72,5,30,4,2024-09-01,BN04812,2033-2024-03-06
4813,190,2511,7,2023-03-17,93,93,0,30,1,2023-08-11,BN04813,190-2023-03-17
4814,2019,2710,7,2024-05-26,139,139,0,30,3,2024-09-13,BN04814,2019-2024-05-26
4815,935,1881,2,2023-09-13,139,139,0,30,3,2024-03-05,BN04815,935-2023-09-13
4816,677,609,8,2023-09-03,129,131,2,30,4,2024-02-26,BN04816,677-2023-09-03
4817,755,775,4,2022-11-11,62,62,0,30,4,2023-04-19,BN04817,755-2022-11-11
4818,383,74,4,2022-11-08,37,37,0,30,3,2023-04-15,BN04818,383-2022-11-08
4819,1036,908,4,2023-10-04,48,48,0,30,3,2024-02-26,BN04819,1036-2023-10-04
4820,1539,495,4,2023-11-02,134,146,12,30,4,2024-02-14,BN04820,1539-2023-11-02
4821,945,2622,8,2025-04-22,85,85,0,30,3,2025-08-06,BN04821,945-2025-04-22
4822,1271,1155,5,2022-09-24,37,38,1,30,3,2022-12-26,BN04822,1271-2022-09-24
4823,1738,580,4,2024-02-16,104,110,6,30,4,2024-06-10,BN04823,1738-2024-02-16
4824,1431,925,3,2024-01-26,114,125,11,30,5,2024-05-16,BN04824,1431-2024-01-26
4825,1609,2654,2,2024-11-27,55,64,9,30,1,2025-03-27,BN04825,1609-2024-11-27
4826,269,1375,6,2023-01-04,131,138,7,30,5,2023-04-19,BN04826,269-2023-01-04
4827,1387,1655,1,2024-12-18,48,51,3,30,1,2025-04-06,BN04827,1387-2024-12-18
4828,875,1174,3,2023-10-28,90,95,5,30,5,2024-04-19,BN04828,875-2023-10-28
4829,1418,1479,6,2022-04-17,24,52,28,30,3,2022-07-23,BN04829,1418-2022-04-17
4830,735,2489,8,2023-08-06,137,138,1,30,1,2024-01-21,BN04830,735-2023-08-06
4831,1577,1549,6,2022-06-24,51,58,7,30,5,2022-10-03,BN04831,1577-2022-06-24
4832,751,1280,4,2024-09-04,68,75,7,30,3,2025-02-09,BN04832,751-2024-09-04
4833,1407,2944,4,2023-01-07,119,119,0,30,2,2023-05-06,BN04833,1407-2023-01-07
4834,1254,97,7,2025-02-22,84,86,2,30,1,2025-08-11,BN04834,1254-2025-02-22
4835,803,2750,4,2022-12-18,100,108,8,30,2,2023-04-22,BN04835,803-2022-12-18
4836,1203,2485,6,2023-05-23,120,126,6,30,3,2023-10-16,BN04836,1203-2023-05-23
4837,690,2902,4,2023-02-22,80,85,5,30,5,2023-07-03,BN04837,690-2023-02-22
4838,1136,2454,4,2022-05-04,120,130,10,30,4,2022-08-22,BN04838,1136-2022-05-04
4839,1915,1051,4,2024-06-23,126,127,1,30,4,2024-10-06,BN04839,1915-2024-06-23
4840,620,276,2,2022-04-10,29,35,6,30,3,2022-07-21,BN04840,620-2022-04-10
4841,1537,487,4,2024-11-21,38,53,15,30,2,2025-04-01,BN04841,1537-2024-11-21
4842,1039,1972,5,2024-02-15,24,35,11,30,1,2024-06-17,BN04842,1039-2024-02-15
4843,870,1190,3,2024-10-01,87,87,0,30,2,2025-02-23,BN04843,870-2024-10-01
4844,383,808,4,2025-04-13,33,39,6,30,1,2025-09-29,BN04844,383-2025-04-13
4845,327,2860,4,2023-03-12,93,103,10,30,3,2023-07-20,BN04845,327-2023-03-12
4846,95,2672,5,2024-02-16,50,50,0,30,4,2024-06-22,BN04846,95-2024-02-16
4847,424,1942,5,2023-12-25,40,48,8,30,2,2024-05-27,BN04847,424-2023-12-25
4848,165,1017,4,2022-07-26,100,106,6,30,1,2022-11-28,BN04848,165-2022-07-26
4849,343,1194,4,2024-09-01,57,57,0,30,3,2025-01-27,BN04849,343-2024-09-01
4850,530,2243,4,2024-11-19,99,99,0,30,1,2025-04-17,BN04850,530-2024-11-19
4851,1723,703,3,2022-10-29,79,81,2,30,3,2023-04-20,BN04851,1723-2022-10-29
4852,159,2361,3,2024-04-14,115,126,11,30,5,2024-09-17,BN04852,159-2024-04-14
4853,1981,2721,8,2024-12-27,141,148,7,30,2,2025-04-06,BN04853,1981-2024-12-27
4854,1735,965,2,2023-01-30,101,111,10,30,4,2023-05-06,BN04854,1735-2023-01-30
4855,962,2569,4,2022-04-28,51,56,5,30,2,2022-09-04,BN04855,962-2022-04-28
4856,1315,1710,2,2023-04-13,135,137,2,30,1,2023-09-24,BN04856,1315-2023-04-13
4857,1668,1228,4,2023-06-12,57,57,0,30,3,2023-09-12,BN04857,1668-2023-06-12
4858,708,998,4,2022-09-05,43,45,2,30,4,2023-02-03,BN04858,708-2022-09-05
4859,822,1308,8,2023-06-05,36,42,6,30,4,2023-11-21,BN04859,822-2023-06-05
4860,667,1634,7,2022-04-23,43,53,10,30,5,2022-07-30,BN04860,667-2022-04-23
4861,150,1034,3,2023-11-26,56,56,0,30,5,2024-04-08,BN04861,150-2023-11-26
4862,387,1179,4,2022-01-15,34,44,10,30,3,2022-06-24,BN04862,387-2022-01-15
4863,1308,1928,4,2023-01-25,109,111,2,30,3,2023-06-30,BN04863,1308-2023-01-25
4864,1576,1681,2,2023-08-07,51,57,6,30,4,2023-12-20,BN04864,1576-2023-08-07
4865,752,1228,4,2023-01-06,102,102,0,30,5,2023-05-07,BN04865,752-2023-01-06
4866,32,1359,2,2023-10-03,106,106,0,30,2,2024-03-09,BN04866,32-2023-10-03
4867,679,2432,4,2024-01-18,27,30,3,30,5,2024-06-17,BN04867,679-2024-01-18
4868,1613,59,4,2025-05-23,68,82,14,30,1,2025-09-04,BN04868,1613-2025-05-23
4869,1827,3000,1,2022-10-02,75,75,0,30,5,2023-01-14,BN04869,1827-2022-10-02
4870,604,1674,2,2024-09-15,97,101,4,30,1,2025-01-13,BN04870,604-2024-09-15
4871,1477,1129,2,2023-07-09,122,122,0,30,5,2023-10-19,BN04871,1477-2023-07-09
4872,860,355,4,2024-03-05,131,141,10,30,2,2024-06-25,BN04872,860-2024-03-05
4873,893,2743,6,2022-07-08,84,84,0,30,2,2022-11-16,BN04873,893-2022-07-08
4874,145,976,2,2023-11-28,93,102,9,30,1,2024-05-04,BN04874,145-2023-11-28
4875,47,1636,2,2022-04-22,87,87,0,30,1,2022-10-18,BN04875,47-2022-04-22
4876,724,1518,5,2022-03-11,24,33,9,30,1,2022-07-12,BN04876,724-2022-03-11
4877,710,2763,7,2025-04-30,136,136,0,30,3,2025-08-11,BN04877,710-2025-04-30
4878,1918,1997,2,2022-01-21,127,148,21,30,1,2022-07-10,BN04878,1918-2022-01-21
4879,1361,1344,4,2023-07-30,39,51,12,30,2,2023-11-13,BN04879,1361-2023-07-30
4880,1653,2083,2,2023-08-28,75,75,0,30,3,2023-12-26,BN04880,1653-2023-08-28
4881,1006,2846,3,2022-11-01,125,129,4,30,3,2023-04-15,BN04881,1006-2022-11-01
4882,1764,633,6,2022-03-15,89,91,2,30,5,2022-07-07,BN04882,1764-2022-03-15
4883,1571,480,4,2025-05-11,141,141,0,30,3,2025-10-06,BN04883,1571-2025-05-11
4884,1750,2890,7,2025-01-26,80,80,0,30,5,2025-07-20,BN04884,1750-2025-01-26
4885,354,1763,7,2022-05-19,108,108,0,30,2,2022-10-22,BN04885,354-2022-05-19
4886,457,2952,8,2024-09-15,128,137,9,30,5,2024-12-16,BN04886,457-2024-09-15
4887,951,519,1,2023-03-23,138,145,7,30,5,2023-09-05,BN04887,951-2023-03-23
4888,456,209,4,2024-02-23,110,114,4,30,5,2024-07-27,BN04888,456-2024-02-23
4889,2031,903,4,2022-10-26,108,108,0,30,4,2023-04-11,BN04889,2031-2022-10-26
4890,534,1706,1,2023-08-09,98,98,0,30,1,2023-12-18,BN04890,534-2023-08-09
4891,1812,1165,3,2024-11-29,136,136,0,30,5,2025-05-26,BN04891,1812-2024-11-29
4892,1252,2876,3,2023-12-29,112,127,15,30,3,2024-05-08,BN04892,1252-2023-12-29
4893,1168,1951,7,2023-04-18,61,67,6,30,2,2023-09-24,BN04893,1168-2023-04-18
4894,830,771,5,2024-08-29,128,138,10,30,4,2025-01-23,BN04894,830-2024-08-29
4895,683,171,8,2022-07-05,56,58,2,30,4,2022-10-17,BN04895,683-2022-07-05
4896,159,1221,4,2024-03-10,83,83,0,30,3,2024-08-18,BN04896,159-2024-03-10
4897,140,1453,4,2022-01-24,132,132,0,30,4,2022-07-03,BN04897,140-2022-01-24
4898,1996,2483,5,2022-05-01,70,70,0,30,3,2022-10-25,BN04898,1996-2022-05-01
4899,1277,437,4,2023-09-11,60,72,12,30,1,2023-12-18,BN04899,1277-2023-09-11
4900,1935,1438,1,2025-05-03,135,144,9,30,4,2025-09-13,BN04900,1935-2025-05-03
4901,1907,2582,1,2022-08-16,140,144,4,30,5,2022-12-01,BN04901,1907-2022-08-16
4902,1360,2033,4,2022-11-08,139,150,11,30,4,2023-03-27,BN04902,1360-2022-11-08
4903,1760,2203,4,2024-04-20,103,109,6,30,1,2024-09-13,BN04903,1760-2024-04-20
4904,988,2327,1,2022-07-22,74,74,0,30,4,2022-11-12,BN04904,988-2022-07-22
4905,1278,874,2,2022-09-14,67,77,10,30,3,2023-02-05,BN04905,1278-2022-09-14
4906,1875,2612,8,2023-06-14,69,69,0,30,1,2023-10-27,BN04906,1875-2023-06-14
4907,462,2915,2,2022-01-26,74,78,4,30,2,2022-05-02,BN04907,462-2022-01-26
4908,1356,1784,2,2022-05-10,9,42,33,30,3,2022-09-21,BN04908,1356-2022-05-10
4909,404,649,4,2024-08-14,130,130,0,30,4,2024-11-12,BN04909,404-2024-08-14
4910,361,1022,7,2023-01-06,35,35,0,30,4,2023-06-04,BN04910,361-2023-01-06
4911,1264,11,2,2024-01-14,51,58,7,30,2,2024-05-20,BN04911,1264-2024-01-14
4912,1273,963,1,2025-06-03,147,147,0,30,3,2025-10-04,BN04912,1273-2025-06-03
4913,147,498,4,2024-04-13,76,76,0,30,1,2024-07-30,BN04913,147-2024-04-13
4914,986,1935,4,2023-12-14,93,111,18,30,3,2024-04-24,BN04914,986-2023-12-14
4915,186,2637,3,2024-08-07,63,63,0,30,4,2024-12-07,BN04915,186-2024-08-07
4916,1276,2752,4,2022-07-07,89,89,0,30,1,2022-12-12,BN04916,1276-2022-07-07
4917,610,1542,1,2024-10-27,109,128,19,30,4,2025-02-14,BN04917,610-2024-10-27
4918,1549,2408,7,2023-06-08,103,105,2,30,5,2023-10-02,BN04918,1549-2023-06-08
4919,1001,1671,4,2024-07-05,66,72,6,30,2,2024-10-15,BN04919,1001-2024-07-05
4920,1350,820,4,2022-03-21,85,96,11,30,3,2022-08-25,BN04920,1350-2022-03-21
4921,792,2589,1,2023-05-03,87,98,11,30,5,2023-09-11,BN04921,792-2023-05-03
4922,108,219,7,2022-03-07,31,32,1,30,5,2022-06-17,BN04922,108-2022-03-07
4923,1630,246,1,2023-03-26,112,118,6,30,1,2023-08-13,BN04923,1630-2023-03-26
4924,21,254,8,2023-01-23,139,139,0,30,4,2023-05-08,BN04924,21-2023-01-23
4925,472,2037,4,2023-08-17,85,85,0,30,1,2024-02-12,BN04925,472-2023-08-17
4926,524,931,3,2022-09-02,89,89,0,30,4,2023-02-08,BN04926,524-2022-09-02
4927,1128,751,8,2023-11-28,114,115,1,30,4,2024-03-13,BN04927,1128-2023-11-28
4928,2025,619,8,2022-10-27,68,69,1,30,1,2023-02-14,BN04928,2025-2022-10-27
4929,153,620,8,2022-06-19,118,124,6,30,3,2022-09-19,BN04929,153-2022-06-19
4930,1246,1080,8,2023-12-13,99,105,6,30,1,2024-03-28,BN04930,1246-2023-12-13
4931,185,2941,6,2024-11-13,109,109,0,30,1,2025-03-27,BN04931,185-2024-11-13
4932,1743,1111,2,2024-03-01,66,66,0,30,5,2024-06-11,BN04932,1743-2024-03-01
4933,1497,2221,4,2022-09-20,33,38,5,30,1,2023-01-11,BN04933,1497-2022-09-20
4934,999,2265,2,2022-07-31,111,117,6,30,4,2022-12-21,BN04934,999-2022-07-31
4935,491,189,4,2023-09-21,68,73,5,30,5,2024-01-17,BN04935,491-2023-09-21
4936,695,172,1,2024-07-25,97,114,17,30,5,2024-11-07,BN04936,695-2024-07-25
4937,961,556,4,2024-07-03,62,62,0,30,1,2024-11-07,BN04937,961-2024-07-03
4938,570,2964,7,2023-06-01,92,98,6,30,5,2023-09-28,BN04938,570-2023-06-01
4939,336,2711,6,2023-03-04,65,73,8,30,4,2023-07-07,BN04939,336-2023-03-04
4940,563,651,1,2022-03-08,81,100,19,30,1,2022-07-15,BN04940,563-2022-03-08
4941,304,374,2,2024-12-06,33,43,10,30,3,2025-05-27,BN04941,304-2024-12-06
4942,1265,2844,2,2024-12-27,47,68,21,30,3,2025-05-12,BN04942,1265-2024-12-27
4943,686,1020,2,2023-04-05,55,55,0,30,4,2023-07-31,BN04943,686-2023-04-05
4944,1607,245,2,2023-01-08,27,36,9,30,1,2023-04-09,BN04944,1607-2023-01-08
4945,727,724,6,2023-01-17,46,77,31,30,1,2023-06-01,BN04945,727-2023-01-17
4946,702,456,2,2025-03-29,50,52,2,30,3,2025-09-07,BN04946,702-2025-03-29
4947,1219,824,3,2023-08-22,117,127,10,30,2,2024-01-13,BN04947,1219-2023-08-22
4948,692,1046,3,2024-06-07,104,121,17,30,2,2024-10-15,BN04948,692-2024-06-07
4949,1684,1175,6,2022-05-13,118,120,2,30,4,2022-10-28,BN04949,1684-2022-05-13
4950,1934,1532,6,2022-05-04,48,67,19,30,3,2022-10-06,BN04950,1934-2022-05-04
4951,1961,1421,4,2022-12-10,83,86,3,30,4,2023-04-26,BN04951,1961-2022-12-10
4952,462,578,4,2022-09-11,51,54,3,30,2,2022-12-17,BN04952,462-2022-09-11
4953,1445,155,1,2022-03-29,48,78,30,30,1,2022-06-29,BN04953,1445-2022-03-29
4954,796,1863,7,2023-03-07,73,85,12,30,3,2023-07-19,BN04954,796-2023-03-07
4955,301,1515,3,2024-10-29,74,93,19,30,4,2025-02-03,BN04955,301-2024-10-29
4956,1975,1019,4,2022-09-15,36,36,0,30,1,2023-02-12,BN04956,1975-2022-09-15
4957,3,2009,4,2022-12-26,41,48,7,30,3,2023-05-30,BN04957,3-2022-12-26
4958,1610,2663,1,2024-12-29,62,62,0,30,2,2025-05-18,BN04958,1610-2024-12-29
4959,718,878,3,2022-08-18,67,68,1,30,3,2022-12-18,BN04959,718-2022-08-18
4960,820,1526,8,2024-07-28,49,63,14,30,5,2024-11-20,BN04960,820-2024-07-28
4961,848,489,1,2023-06-28,24,32,8,30,1,2023-10-14,BN04961,848-2023-06-28
4962,63,512,4,2024-09-05,44,55,11,30,2,2025-03-01,BN04962,63-2024-09-05
4963,830,1390,1,2024-07-13,121,124,3,30,1,2024-10-27,BN04963,830-2024-07-13
4964,11,95,4,2023-01-12,107,112,5,30,3,2023-05-11,BN04964,11-2023-01-12
4965,1907,702,4,2022-09-29,33,37,4,30,1,2023-02-05,BN04965,1907-2022-09-29
4966,342,131,4,2022-05-24,82,82,0,30,5,2022-08-24,BN04966,342-2022-05-24
4967,1203,2877,8,2025-02-27,52,59,7,30,2,2025-05-28,BN04967,1203-2025-02-27
4968,1581,624,5,2022-03-25,113,115,2,30,2,2022-09-14,BN04968,1581-2022-03-25
4969,501,1830,2,2024-08-05,88,88,0,30,2,2024-11-16,BN04969,501-2024-08-05
4970,1248,1439,1,2023-11-09,86,86,0,30,1,2024-02-21,BN04970,1248-2023-11-09
4971,516,1046,3,2022-07-26,68,75,7,30,5,2023-01-06,BN04971,516-2022-07-26
4972,1182,565,6,2022-10-15,112,121,9,30,4,2023-03-16,BN04972,1182-2022-10-15
4973,1729,2741,2,2024-11-18,115,123,8,30,5,2025-03-20,BN04973,1729-2024-11-18
4974,626,2255,4,2023-08-03,107,116,9,30,2,2024-01-15,BN04974,626-2023-08-03
4975,1954,1812,1,2024-03-31,95,97,2,30,2,2024-07-25,BN04975,1954-2024-03-31
4976,239,1204,2,2023-11-02,53,54,1,30,1,2024-04-07,BN04976,239-2023-11-02
4977,906,2878,2,2024-02-14,35,58,23,30,1,2024-07-24,BN04977,906-2024-02-14
4978,2008,2132,2,2024-09-29,84,84,0,30,1,2025-02-18,BN04978,2008-2024-09-29
4979,1566,1332,7,2024-01-31,13,30,17,30,4,2024-07-14,BN04979,1566-2024-01-31
4980,1484,1343,1,2022-11-08,46,46,0,30,3,2023-03-23,BN04980,1484-2022-11-08
4981,702,2802,6,2025-01-20,89,89,0,30,1,2025-06-26,BN04981,702-2025-01-20
4982,1264,945,8,2022-04-28,66,66,0,30,5,2022-09-12,BN04982,1264-2022-04-28
4983,514,1030,6,2022-10-09,28,44,16,30,3,2023-02-05,BN04983,514-2022-10-09
4984,474,810,4,2022-10-13,52,68,16,30,5,2023-02-09,BN04984,474-2022-10-13
4985,32,2929,4,2024-06-15,35,39,4,30,1,2024-11-10,BN04985,32-2024-06-15
4986,558,1763,7,2024-03-29,71,80,9,30,3,2024-07-17,BN04986,558-2024-03-29
4987,1428,490,1,2023-07-26,64,68,4,30,4,2023-12-05,BN04987,1428-2023-07-26
4988,199,1557,8,2022-04-03,119,119,0,30,2,2022-08-27,BN04988,199-2022-04-03
4989,721,2595,7,2022-11-06,124,126,2,30,1,2023-03-05,BN04989,721-2022-11-06
4990,834,2347,8,2024-10-10,129,139,10,30,2,2025-02-16,BN04990,834-2024-10-10
4991,97,883,4,2022-01-29,53,53,0,30,2,2022-05-01,BN04991,97-2022-01-29
4992,991,630,8,2024-12-22,69,69,0,30,1,2025-05-26,BN04992,991-2024-12-22
4993,862,2725,7,2024-03-15,98,98,0,30,5,2024-07-15,BN04993,862-2024-03-15
4994,1548,1348,4,2025-02-23,137,149,12,30,1,2025-06-28,BN04994,1548-2025-02-23
4995,231,285,1,2023-08-19,115,134,19,30,4,2023-11-21,BN04995,231-2023-08-19
4996,515,1650,8,2025-05-15,25,35,10,30,5,2025-10-26,BN04996,515-2025-05-15
4997,1101,839,6,2022-05-02,115,130,15,30,4,2022-10-24,BN04997,1101-2022-05-02
4998,699,1236,1,2025-03-04,137,147,10,30,3,2025-07-04,BN04998,699-2025-03-04
4999,709,515,4,2024-05-09,42,67,25,30,3,2024-09-24,BN04999,709-2024-05-09
5000,1887,2700,7,2025-04-30,135,137,2,30,3,2025-08-20,BN05000,1887-2025-04-30
5001,435,1240,8,2024-12-29,58,79,21,30,2,2025-05-17,BN05001,435-2024-12-29
5002,859,133,5,2023-11-15,92,96,4,30,4,2024-03-03,BN05002,859-2023-11-15
5003,1469,1169,5,2022-05-17,105,124,19,30,5,2022-11-10,BN05003,1469-2022-05-17
5004,1027,1467,5,2022-02-10,104,104,0,30,5,2022-08-07,BN05004,1027-2022-02-10
5005,1470,1659,4,2025-04-24,37,45,8,30,5,2025-08-26,BN05005,1470-2025-04-24
5006,20,1097,3,2023-10-08,114,118,4,30,3,2024-03-15,BN05006,20-2023-10-08
5007,927,2580,4,2024-06-08,70,75,5,30,1,2024-09-15,BN05007,927-2024-06-08
5008,1080,2628,6,2023-03-10,148,148,0,30,2,2023-07-23,BN05008,1080-2023-03-10
5009,1283,1044,5,2024-12-21,34,43,9,30,5,2025-04-06,BN05009,1283-2024-12-21
5010,116,1537,3,2024-04-15,80,80,0,30,1,2024-10-09,BN05010,116-2024-04-15
5011,378,585,4,2024-03-13,134,142,8,30,4,2024-08-19,BN05011,378-2024-03-13
5012,112,511,2,2022-04-07,103,109,6,30,2,2022-07-21,BN05012,112-2022-04-07
5013,1498,42,4,2025-03-27,68,75,7,30,5,2025-07-25,BN05013,1498-2025-03-27
5014,473,1788,2,2023-06-04,147,147,0,30,1,2023-11-09,BN05014,473-2023-06-04
5015,132,1635,8,2023-12-10,86,86,0,30,1,2024-04-20,BN05015,132-2023-12-10
5016,1541,1556,8,2022-06-04,79,89,10,30,1,2022-11-16,BN05016,1541-2022-06-04
5017,1606,1110,7,2022-04-19,132,132,0,30,1,2022-09-09,BN05017,1606-2022-04-19
5018,941,2430,6,2024-10-03,139,140,1,30,5,2025-01-05,BN05018,941-2024-10-03
5019,1972,1709,3,2022-02-25,93,93,0,30,5,2022-06-01,BN05019,1972-2022-02-25
5020,1046,2395,4,2024-08-22,39,44,5,30,1,2025-01-11,BN05020,1046-2024-08-22
5021,968,520,3,2023-10-19,65,77,12,30,1,2024-04-06,BN05021,968-2023-10-19
5022,1755,428,3,2024-06-05,99,118,19,30,1,2024-11-29,BN05022,1755-2024-06-05
5023,1212,2905,8,2025-03-06,109,109,0,30,3,2025-08-15,BN05023,1212-2025-03-06
5024,1098,469,7,2023-06-14,26,33,7,30,1,2023-09-30,BN05024,1098-2023-06-14
5025,1057,923,2,2022-08-01,146,146,0,30,1,2022-11-07,BN05025,1057-2022-08-01
5026,1425,1678,3,2022-09-27,46,50,4,30,5,2023-01-29,BN05026,1425-2022-09-27
5027,1788,2564,4,2024-02-26,32,32,0,30,2,2024-08-16,BN05027,1788-2024-02-26
5028,803,1751,8,2023-10-12,73,81,8,30,3,2024-03-02,BN05028,803-2023-10-12
5029,649,1991,2,2023-05-23,95,95,0,30,4,2023-10-27,BN05029,649-2023-05-23
5030,263,1182,2,2022-07-11,92,99,7,30,2,2022-10-22,BN05030,263-2022-07-11
5031,1012,167,5,2022-01-23,118,118,0,30,2,2022-04-24,BN05031,1012-2022-01-23
5032,781,1220,1,2022-05-28,114,120,6,30,4,2022-08-31,BN05032,781-2022-05-28
5033,542,2608,4,2024-01-10,96,96,0,30,1,2024-04-16,BN05033,542-2024-01-10
