product_id,product_name,brand,category,sub_category,source_type,factory_id,shelf_life,packaging_type,unit_size,sku,last_modified
1186,Nestlé Opportunity Dinh Dưỡng 1kg,Nestlé,Distributed,Opportunity,distributed,,128,Túi,1kg,SKU01186,2024-12-11 05:54:51.121024
1187,Ajinomoto Here Premium 700ml,Ajinomoto,Distributed,Here,distributed,,537,Chai nhựa,700ml,SKU01187,2024-12-20 05:43:34.474782
1188,Orion Ask Đặc Biệt 500ml,Orion,Distributed,Ask,distributed,,522,Chai nhựa,500ml,SKU01188,2025-04-25 06:01:56.176468
1189,Orion Full Premium 250ml,Orion,Distributed,Full,distributed,,145,Chai nhựa,250ml,SKU01189,2024-09-25 04:49:25.055870
1190,Acecook Age Thượng Hạng 100g,Acecook,Distributed,Age,distributed,,192,Túi,100g,SKU01190,2025-02-11 04:52:36.531831
1191,P&G Thousand Thượng Hạng 250ml,P&G,Distributed,Thousand,distributed,,567,Chai nhựa,250ml,SKU01191,2025-01-21 07:07:01.924428
1192,TH True Milk Bar Đặc Biệt 500g,TH True Milk,Distributed,Bar,distributed,,565,Túi,500g,SKU01192,2025-01-11 17:50:16.605036
1193,Vinamilk Ability Dinh Dưỡng 1kg,Vinamilk,Distributed,Ability,distributed,,374,Túi,1kg,SKU01193,2024-09-27 17:03:15.034826
1194,P&G Crime Thượng Hạng 500g,P&G,Distributed,Crime,distributed,,727,Túi,500g,SKU01194,2025-02-28 22:25:09.030076
1195,TH True Milk Word Premium 500ml,TH True Milk,Distributed,Word,distributed,,525,Chai nhựa,500ml,SKU01195,2024-10-02 17:53:20.432379
1196,Nestlé Moment Vị Mới 500ml,Nestlé,Distributed,Moment,distributed,,578,Chai nhựa,500ml,SKU01196,2025-01-13 00:52:10.825554
1197,PepsiCo Upon Premium 250ml,PepsiCo,Distributed,Upon,distributed,,568,Chai nhựa,250ml,SKU01197,2025-06-02 03:11:22.918343
1198,Orion Husband Thượng Hạng 100g,Orion,Distributed,Husband,distributed,,262,Túi,100g,SKU01198,2024-08-15 15:48:21.576060
1199,Unilever Market Đặc Biệt 500ml,Unilever,Distributed,Market,distributed,,415,Chai nhựa,500ml,SKU01199,2025-02-22 10:29:04.999374
1200,Vinamilk Often Premium 250ml,Vinamilk,Distributed,Often,distributed,,696,Chai nhựa,250ml,SKU01200,2024-07-16 05:01:30.071178
1201,TH True Milk Something Vị Mới 700ml,TH True Milk,Distributed,Something,distributed,,359,Chai nhựa,700ml,SKU01201,2025-03-18 05:36:50.867820
1202,Vinamilk Development Premium 1L,Vinamilk,Distributed,Development,distributed,,713,Hộp giấy,1L,SKU01202,2024-06-19 02:09:48.655797
1203,Nestlé Clearly Vị Mới 250ml,Nestlé,Distributed,Clearly,distributed,,679,Chai nhựa,250ml,SKU01203,2025-03-20 01:25:56.522885
1204,Acecook Begin Thượng Hạng 500ml,Acecook,Distributed,Begin,distributed,,604,Chai nhựa,500ml,SKU01204,2024-08-31 21:53:02.222914
1205,Ajinomoto Example Dinh Dưỡng 1kg,Ajinomoto,Distributed,Example,distributed,,555,Túi,1kg,SKU01205,2025-05-04 02:12:00.171269
1206,Ajinomoto Effort Đặc Biệt 1L,Ajinomoto,Distributed,Effort,distributed,,182,Hộp giấy,1L,SKU01206,2024-07-12 13:05:39.392720
1207,P&G Field Đặc Biệt 700ml,P&G,Distributed,Field,distributed,,538,Chai nhựa,700ml,SKU01207,2025-01-27 08:17:45.523289
1208,Suntory Late Vị Mới 100g,Suntory,Distributed,Late,distributed,,548,Túi,100g,SKU01208,2025-04-21 05:47:27.006018
1209,P&G Field Đặc Biệt 250ml,P&G,Distributed,Field,distributed,,614,Chai nhựa,250ml,SKU01209,2024-10-17 02:45:10.090089
1210,Suntory Center Thượng Hạng 700ml,Suntory,Distributed,Center,distributed,,688,Chai nhựa,700ml,SKU01210,2024-07-11 18:41:47.943739
1211,Unilever Tell Premium 1L,Unilever,Distributed,Tell,distributed,,507,Hộp giấy,1L,SKU01211,2025-06-15 00:58:56.573946
1212,TH True Milk Million Dinh Dưỡng 330ml,TH True Milk,Distributed,Million,distributed,,264,Chai nhựa,330ml,SKU01212,2024-10-24 21:59:09.056715
1213,Orion Building Premium 700ml,Orion,Distributed,Building,distributed,,232,Chai nhựa,700ml,SKU01213,2025-02-19 03:06:10.274004
1214,PepsiCo Partner Thượng Hạng 500ml,PepsiCo,Distributed,Partner,distributed,,187,Chai nhựa,500ml,SKU01214,2025-04-07 03:14:27.627908
1215,Ajinomoto Too Dinh Dưỡng 1kg,Ajinomoto,Distributed,Too,distributed,,357,Túi,1kg,SKU01215,2025-04-04 04:07:09.933271
1216,Orion Apply Vị Mới 500g,Orion,Distributed,Apply,distributed,,126,Túi,500g,SKU01216,2024-12-30 01:20:23.270734
1217,PepsiCo Walk Vị Mới 250ml,PepsiCo,Distributed,Walk,distributed,,726,Chai nhựa,250ml,SKU01217,2025-05-23 17:28:35.131838
1218,Acecook Drug Dinh Dưỡng 100g,Acecook,Distributed,Drug,distributed,,651,Túi,100g,SKU01218,2025-03-02 05:29:35.804679
1219,Nestlé Shoulder Premium 500g,Nestlé,Distributed,Shoulder,distributed,,700,Túi,500g,SKU01219,2024-12-13 13:22:48.336668
1220,PepsiCo Onto Đặc Biệt 500ml,PepsiCo,Distributed,Onto,distributed,,573,Chai nhựa,500ml,SKU01220,2024-10-24 04:16:34.981077
1221,Vinamilk Always Đặc Biệt 250ml,Vinamilk,Distributed,Always,distributed,,134,Chai nhựa,250ml,SKU01221,2024-09-11 19:24:02.662672
1222,Orion Allow Dinh Dưỡng 700ml,Orion,Distributed,Allow,distributed,,223,Chai nhựa,700ml,SKU01222,2024-07-30 05:29:50.414930
1223,Vinamilk Meeting Vị Mới 1kg,Vinamilk,Distributed,Meeting,distributed,,466,Túi,1kg,SKU01223,2024-09-26 10:17:28.401858
1224,P&G Medical Premium 700ml,P&G,Distributed,Medical,distributed,,361,Chai nhựa,700ml,SKU01224,2024-07-06 19:38:04.606571
1225,Vinamilk Hotel Premium 1L,Vinamilk,Distributed,Hotel,distributed,,278,Hộp giấy,1L,SKU01225,2024-12-05 23:32:50.725104
1226,P&G Idea Premium 330ml,P&G,Distributed,Idea,distributed,,287,Chai nhựa,330ml,SKU01226,2025-01-21 09:29:19.791497
1227,TH True Milk Official Premium 1kg,TH True Milk,Distributed,Official,distributed,,487,Túi,1kg,SKU01227,2024-09-19 14:49:38.120732
1228,Orion Federal Premium 500g,Orion,Distributed,Federal,distributed,,249,Túi,500g,SKU01228,2024-09-27 05:49:08.407143
1229,Suntory Resource Dinh Dưỡng 1L,Suntory,Distributed,Resource,distributed,,718,Hộp giấy,1L,SKU01229,2025-02-07 19:56:48.504984
1230,Ajinomoto Near Premium 100g,Ajinomoto,Distributed,Near,distributed,,534,Túi,100g,SKU01230,2024-09-09 20:09:48.318918
1231,Ajinomoto More Premium 500g,Ajinomoto,Distributed,More,distributed,,262,Túi,500g,SKU01231,2025-04-30 10:38:49.046086
1232,Acecook Policy Dinh Dưỡng 1L,Acecook,Distributed,Policy,distributed,,573,Hộp giấy,1L,SKU01232,2024-09-26 11:59:32.255019
1233,Suntory Get Thượng Hạng 500ml,Suntory,Distributed,Get,distributed,,660,Chai nhựa,500ml,SKU01233,2025-04-17 05:57:51.111788
1234,Nestlé Mean Đặc Biệt 700ml,Nestlé,Distributed,Mean,distributed,,344,Chai nhựa,700ml,SKU01234,2024-09-27 13:36:46.490392
1235,Orion Throw Dinh Dưỡng 1L,Orion,Distributed,Throw,distributed,,250,Hộp giấy,1L,SKU01235,2025-03-21 10:21:50.792322
1236,PepsiCo Five Dinh Dưỡng 100g,PepsiCo,Distributed,Five,distributed,,188,Túi,100g,SKU01236,2025-01-21 22:11:23.230292
1237,Acecook Provide Vị Mới 700ml,Acecook,Distributed,Provide,distributed,,682,Chai nhựa,700ml,SKU01237,2024-10-02 17:03:22.163316
1238,Vinamilk Individual Thượng Hạng 100g,Vinamilk,Distributed,Individual,distributed,,544,Túi,100g,SKU01238,2025-02-27 04:13:23.807590
1239,TH True Milk Concern Dinh Dưỡng 100g,TH True Milk,Distributed,Concern,distributed,,343,Túi,100g,SKU01239,2025-01-05 10:20:27.900856
1240,Ajinomoto Pressure Dinh Dưỡng 500ml,Ajinomoto,Distributed,Pressure,distributed,,730,Chai nhựa,500ml,SKU01240,2024-11-09 18:08:36.617536
1241,P&G Second Premium 250ml,P&G,Distributed,Second,distributed,,546,Chai nhựa,250ml,SKU01241,2024-11-09 21:15:49.193462
1242,Orion Than Vị Mới 500g,Orion,Distributed,Than,distributed,,138,Túi,500g,SKU01242,2024-07-16 22:04:50.866895
1243,Nestlé History Dinh Dưỡng 1L,Nestlé,Distributed,History,distributed,,681,Hộp giấy,1L,SKU01243,2024-09-06 14:40:10.018666
1244,Vinamilk Voice Thượng Hạng 500g,Vinamilk,Distributed,Voice,distributed,,192,Túi,500g,SKU01244,2025-06-06 06:21:41.883425
1245,Suntory Current Đặc Biệt 250ml,Suntory,Distributed,Current,distributed,,450,Chai nhựa,250ml,SKU01245,2024-12-31 12:49:51.600804
1246,Ajinomoto Attention Thượng Hạng 1L,Ajinomoto,Distributed,Attention,distributed,,561,Hộp giấy,1L,SKU01246,2024-12-06 15:58:09.069192
1247,Acecook Color Premium 500g,Acecook,Distributed,Color,distributed,,637,Túi,500g,SKU01247,2024-08-10 06:59:19.789932
1248,Acecook There Đặc Biệt 700ml,Acecook,Distributed,There,distributed,,322,Chai nhựa,700ml,SKU01248,2025-05-27 20:20:06.449218
1249,Ajinomoto Task Dinh Dưỡng 1kg,Ajinomoto,Distributed,Task,distributed,,447,Túi,1kg,SKU01249,2024-12-28 02:41:14.536782
1250,Suntory In Thượng Hạng 330ml,Suntory,Distributed,In,distributed,,691,Chai nhựa,330ml,SKU01250,2025-04-27 16:25:47.412520
1251,TH True Milk Certain Vị Mới 250ml,TH True Milk,Distributed,Certain,distributed,,166,Chai nhựa,250ml,SKU01251,2024-11-17 00:39:13.253129
1252,P&G Administration Đặc Biệt 250ml,P&G,Distributed,Administration,distributed,,469,Chai nhựa,250ml,SKU01252,2024-07-02 03:41:27.365115
1253,Ajinomoto Threat Thượng Hạng 250ml,Ajinomoto,Distributed,Threat,distributed,,679,Chai nhựa,250ml,SKU01253,2025-06-11 02:42:51.204617
1254,Nestlé Read Dinh Dưỡng 1L,Nestlé,Distributed,Read,distributed,,163,Hộp giấy,1L,SKU01254,2024-12-19 18:46:19.435474
1255,Ajinomoto Figure Dinh Dưỡng 100g,Ajinomoto,Distributed,Figure,distributed,,282,Túi,100g,SKU01255,2024-09-09 05:20:40.725042
1256,Orion Buy Premium 100g,Orion,Distributed,Buy,distributed,,632,Túi,100g,SKU01256,2024-11-25 02:51:03.722350
1257,Ajinomoto Throughout Đặc Biệt 250ml,Ajinomoto,Distributed,Throughout,distributed,,697,Chai nhựa,250ml,SKU01257,2024-10-20 19:38:42.094893
1258,Acecook Agree Thượng Hạng 100g,Acecook,Distributed,Agree,distributed,,339,Túi,100g,SKU01258,2024-09-27 23:17:03.860451
1259,Nestlé Again Dinh Dưỡng 1kg,Nestlé,Distributed,Again,distributed,,103,Túi,1kg,SKU01259,2024-09-20 03:01:01.037700
1260,P&G Become Premium 100g,P&G,Distributed,Become,distributed,,174,Túi,100g,SKU01260,2024-09-05 13:47:53.237320
1261,P&G Individual Vị Mới 330ml,P&G,Distributed,Individual,distributed,,329,Chai nhựa,330ml,SKU01261,2024-11-28 12:14:52.135510
1262,Suntory Agent Đặc Biệt 100g,Suntory,Distributed,Agent,distributed,,256,Túi,100g,SKU01262,2024-12-27 14:55:54.900857
1263,Vinamilk Sea Premium 1L,Vinamilk,Distributed,Sea,distributed,,188,Hộp giấy,1L,SKU01263,2024-11-10 18:42:24.711689
1264,Nestlé Red Vị Mới 1kg,Nestlé,Distributed,Red,distributed,,319,Túi,1kg,SKU01264,2025-03-20 09:08:36.956432
1265,TH True Milk Nothing Vị Mới 1kg,TH True Milk,Distributed,Nothing,distributed,,248,Túi,1kg,SKU01265,2024-11-28 19:31:59.614307
1266,Unilever Newspaper Thượng Hạng 500g,Unilever,Distributed,Newspaper,distributed,,397,Túi,500g,SKU01266,2024-10-09 12:28:49.976919
1267,P&G Student Vị Mới 500ml,P&G,Distributed,Student,distributed,,264,Chai nhựa,500ml,SKU01267,2024-11-15 23:57:04.178527
1268,Acecook Impact Đặc Biệt 1L,Acecook,Distributed,Impact,distributed,,717,Hộp giấy,1L,SKU01268,2024-10-11 09:36:54.646075
1269,Vinamilk Quite Dinh Dưỡng 100g,Vinamilk,Distributed,Quite,distributed,,493,Túi,100g,SKU01269,2025-02-17 18:29:42.361354
1270,TH True Milk Especially Đặc Biệt 100g,TH True Milk,Distributed,Especially,distributed,,174,Túi,100g,SKU01270,2025-02-02 22:49:51.851395
1271,Orion Republican Vị Mới 500g,Orion,Distributed,Republican,distributed,,631,Túi,500g,SKU01271,2024-09-04 05:36:21.553527
1272,PepsiCo Arm Vị Mới 1L,PepsiCo,Distributed,Arm,distributed,,424,Hộp giấy,1L,SKU01272,2025-01-22 08:17:40.360441
1273,Nestlé Although Thượng Hạng 1kg,Nestlé,Distributed,Although,distributed,,675,Túi,1kg,SKU01273,2024-10-05 02:26:18.842590
1274,Nestlé Toward Dinh Dưỡng 100g,Nestlé,Distributed,Toward,distributed,,141,Túi,100g,SKU01274,2024-07-30 04:45:49.966590
1275,Nestlé Agreement Dinh Dưỡng 100g,Nestlé,Distributed,Agreement,distributed,,583,Túi,100g,SKU01275,2024-06-30 16:11:40.762871
1276,P&G Degree Premium 500ml,P&G,Distributed,Degree,distributed,,377,Chai nhựa,500ml,SKU01276,2024-09-05 08:14:54.940632
1277,Orion Term Đặc Biệt 250ml,Orion,Distributed,Term,distributed,,688,Chai nhựa,250ml,SKU01277,2024-12-25 13:00:29.817402
1278,Ajinomoto Big Premium 500g,Ajinomoto,Distributed,Big,distributed,,225,Túi,500g,SKU01278,2024-09-10 19:59:49.639778
1279,Orion Professional Đặc Biệt 100g,Orion,Distributed,Professional,distributed,,459,Túi,100g,SKU01279,2025-05-17 13:01:26.966937
1280,P&G Pull Đặc Biệt 500ml,P&G,Distributed,Pull,distributed,,326,Chai nhựa,500ml,SKU01280,2024-12-26 04:06:35.571397
1281,Acecook Expert Premium 330ml,Acecook,Distributed,Expert,distributed,,192,Chai nhựa,330ml,SKU01281,2025-06-01 09:39:12.947994
1282,Acecook First Premium 500g,Acecook,Distributed,First,distributed,,520,Túi,500g,SKU01282,2024-10-23 16:45:54.668886
1283,Vinamilk Table Đặc Biệt 500ml,Vinamilk,Distributed,Table,distributed,,243,Chai nhựa,500ml,SKU01283,2024-07-17 18:06:39.066156
1284,P&G Discover Dinh Dưỡng 1L,P&G,Distributed,Discover,distributed,,367,Hộp giấy,1L,SKU01284,2025-01-02 07:12:36.932616
1285,TH True Milk Stock Thượng Hạng 1kg,TH True Milk,Distributed,Stock,distributed,,707,Túi,1kg,SKU01285,2025-01-01 01:19:26.610601
1286,TH True Milk Since Vị Mới 500g,TH True Milk,Distributed,Since,distributed,,565,Túi,500g,SKU01286,2025-01-19 01:26:25.585829
1287,Nestlé Consider Thượng Hạng 500ml,Nestlé,Distributed,Consider,distributed,,475,Chai nhựa,500ml,SKU01287,2025-03-10 13:08:00.623575
1288,Acecook Read Thượng Hạng 250ml,Acecook,Distributed,Read,distributed,,524,Chai nhựa,250ml,SKU01288,2025-05-30 17:50:26.685432
1289,Orion Maintain Vị Mới 250ml,Orion,Distributed,Maintain,distributed,,404,Chai nhựa,250ml,SKU01289,2024-12-30 20:54:10.092104
1290,Orion Be Dinh Dưỡng 700ml,Orion,Distributed,Be,distributed,,342,Chai nhựa,700ml,SKU01290,2025-01-17 14:44:05.279925
1291,Unilever Financial Dinh Dưỡng 100g,Unilever,Distributed,Financial,distributed,,225,Túi,100g,SKU01291,2025-03-23 22:05:06.486180
1292,Unilever Book Đặc Biệt 1kg,Unilever,Distributed,Book,distributed,,567,Túi,1kg,SKU01292,2024-08-26 18:31:55.484640
1293,P&G Force Thượng Hạng 500ml,P&G,Distributed,Force,distributed,,396,Chai nhựa,500ml,SKU01293,2024-12-10 22:42:52.915649
1294,Nestlé Push Vị Mới 500ml,Nestlé,Distributed,Push,distributed,,275,Chai nhựa,500ml,SKU01294,2024-11-05 10:53:31.102476
1295,Ajinomoto Place Premium 100g,Ajinomoto,Distributed,Place,distributed,,566,Túi,100g,SKU01295,2024-12-19 08:19:00.752645
1296,P&G History Vị Mới 330ml,P&G,Distributed,History,distributed,,725,Chai nhựa,330ml,SKU01296,2024-12-04 06:11:41.504728
1297,Suntory Career Dinh Dưỡng 330ml,Suntory,Distributed,Career,distributed,,569,Chai nhựa,330ml,SKU01297,2025-02-10 17:46:24.932589
1298,Acecook Challenge Thượng Hạng 500g,Acecook,Distributed,Challenge,distributed,,622,Túi,500g,SKU01298,2025-04-08 22:13:50.461220
1299,Vinamilk General Premium 1L,Vinamilk,Distributed,General,distributed,,695,Hộp giấy,1L,SKU01299,2024-12-03 01:19:11.909631
1300,Vinamilk Choose Vị Mới 330ml,Vinamilk,Distributed,Choose,distributed,,605,Chai nhựa,330ml,SKU01300,2024-12-23 04:46:41.896548
1301,Suntory Evidence Vị Mới 700ml,Suntory,Distributed,Evidence,distributed,,353,Chai nhựa,700ml,SKU01301,2025-02-09 13:20:48.317296
1302,Orion Learn Vị Mới 1L,Orion,Distributed,Learn,distributed,,572,Hộp giấy,1L,SKU01302,2024-11-11 01:35:26.623007
1303,Nestlé Agree Dinh Dưỡng 700ml,Nestlé,Distributed,Agree,distributed,,494,Chai nhựa,700ml,SKU01303,2024-12-20 09:44:54.538321
1304,Suntory Relate Đặc Biệt 500g,Suntory,Distributed,Relate,distributed,,428,Túi,500g,SKU01304,2025-03-27 18:18:38.379104
1305,Vinamilk Trade Đặc Biệt 250ml,Vinamilk,Distributed,Trade,distributed,,619,Chai nhựa,250ml,SKU01305,2024-08-17 07:00:54.158849
1306,TH True Milk Final Thượng Hạng 250ml,TH True Milk,Distributed,Final,distributed,,198,Chai nhựa,250ml,SKU01306,2025-02-03 15:33:06.913607
1307,Acecook Quite Vị Mới 100g,Acecook,Distributed,Quite,distributed,,270,Túi,100g,SKU01307,2025-01-29 11:48:00.318339
1308,TH True Milk Service Premium 500ml,TH True Milk,Distributed,Service,distributed,,514,Chai nhựa,500ml,SKU01308,2024-12-11 00:18:17.324442
1309,TH True Milk Travel Thượng Hạng 700ml,TH True Milk,Distributed,Travel,distributed,,261,Chai nhựa,700ml,SKU01309,2024-11-28 11:26:49.323286
1310,Nestlé Responsibility Thượng Hạng 500g,Nestlé,Distributed,Responsibility,distributed,,302,Túi,500g,SKU01310,2024-12-13 14:16:03.309962
1311,Nestlé Usually Thượng Hạng 1kg,Nestlé,Distributed,Usually,distributed,,267,Túi,1kg,SKU01311,2025-01-05 01:42:21.406437
1312,Unilever Sell Vị Mới 500ml,Unilever,Distributed,Sell,distributed,,610,Chai nhựa,500ml,SKU01312,2025-04-04 15:31:07.089684
1313,Acecook Tax Thượng Hạng 100g,Acecook,Distributed,Tax,distributed,,502,Túi,100g,SKU01313,2024-08-04 23:21:28.255656
1314,Suntory Speak Thượng Hạng 1L,Suntory,Distributed,Speak,distributed,,325,Hộp giấy,1L,SKU01314,2025-03-12 17:16:04.593112
1315,Vinamilk Should Thượng Hạng 330ml,Vinamilk,Distributed,Should,distributed,,97,Chai nhựa,330ml,SKU01315,2025-02-28 17:51:33.127299
1316,Orion Morning Vị Mới 1kg,Orion,Distributed,Morning,distributed,,144,Túi,1kg,SKU01316,2024-09-17 23:01:37.040969
1317,Orion Look Vị Mới 1L,Orion,Distributed,Look,distributed,,652,Hộp giấy,1L,SKU01317,2025-03-21 01:28:32.759663
1318,Acecook Lawyer Thượng Hạng 1kg,Acecook,Distributed,Lawyer,distributed,,223,Túi,1kg,SKU01318,2024-08-19 03:01:55.654621
1319,Acecook Clear Premium 500g,Acecook,Distributed,Clear,distributed,,439,Túi,500g,SKU01319,2025-05-10 11:12:10.577841
1320,TH True Milk Collection Đặc Biệt 500g,TH True Milk,Distributed,Collection,distributed,,103,Túi,500g,SKU01320,2024-07-11 15:25:27.358129
1321,Suntory Election Premium 250ml,Suntory,Distributed,Election,distributed,,306,Chai nhựa,250ml,SKU01321,2024-12-04 14:52:59.957413
1322,Unilever Current Vị Mới 700ml,Unilever,Distributed,Current,distributed,,504,Chai nhựa,700ml,SKU01322,2025-03-14 16:08:18.634009
1323,Unilever Step Thượng Hạng 500g,Unilever,Distributed,Step,distributed,,250,Túi,500g,SKU01323,2024-07-19 21:56:56.190042
1324,TH True Milk Eat Đặc Biệt 330ml,TH True Milk,Distributed,Eat,distributed,,452,Chai nhựa,330ml,SKU01324,2025-05-10 05:34:29.403411
1325,P&G Parent Vị Mới 100g,P&G,Distributed,Parent,distributed,,682,Túi,100g,SKU01325,2024-09-30 06:00:27.498177
1326,Orion Later Đặc Biệt 1kg,Orion,Distributed,Later,distributed,,465,Túi,1kg,SKU01326,2025-05-16 22:57:12.704290
1327,Suntory These Đặc Biệt 250ml,Suntory,Distributed,These,distributed,,101,Chai nhựa,250ml,SKU01327,2025-01-11 00:33:42.366605
1328,Unilever Goal Dinh Dưỡng 100g,Unilever,Distributed,Goal,distributed,,383,Túi,100g,SKU01328,2025-03-13 07:51:49.757537
1329,P&G Rule Đặc Biệt 700ml,P&G,Distributed,Rule,distributed,,539,Chai nhựa,700ml,SKU01329,2024-08-12 07:06:14.852019
1330,PepsiCo Focus Dinh Dưỡng 700ml,PepsiCo,Distributed,Focus,distributed,,184,Chai nhựa,700ml,SKU01330,2025-01-20 18:36:26.261602
1331,Orion Sign Vị Mới 330ml,Orion,Distributed,Sign,distributed,,486,Chai nhựa,330ml,SKU01331,2024-09-25 09:51:43.171226
1332,Unilever Drop Premium 1L,Unilever,Distributed,Drop,distributed,,198,Hộp giấy,1L,SKU01332,2025-03-18 03:41:26.437839
1333,TH True Milk City Dinh Dưỡng 700ml,TH True Milk,Distributed,City,distributed,,353,Chai nhựa,700ml,SKU01333,2025-03-11 22:20:10.732611
1334,Acecook Dark Premium 1kg,Acecook,Distributed,Dark,distributed,,132,Túi,1kg,SKU01334,2025-03-22 10:05:00.122099
1335,Suntory Campaign Premium 1kg,Suntory,Distributed,Campaign,distributed,,321,Túi,1kg,SKU01335,2025-05-19 15:31:11.897013
1336,TH True Milk Southern Premium 500ml,TH True Milk,Distributed,Southern,distributed,,331,Chai nhựa,500ml,SKU01336,2024-12-25 09:29:42.527061
1337,Orion Maintain Thượng Hạng 250ml,Orion,Distributed,Maintain,distributed,,476,Chai nhựa,250ml,SKU01337,2025-03-08 01:26:56.271326
1338,Nestlé Public Vị Mới 1L,Nestlé,Distributed,Public,distributed,,138,Hộp giấy,1L,SKU01338,2025-04-22 00:13:07.741264
1339,Ajinomoto Since Thượng Hạng 330ml,Ajinomoto,Distributed,Since,distributed,,526,Chai nhựa,330ml,SKU01339,2024-08-26 19:48:03.506473
1340,Orion Allow Thượng Hạng 330ml,Orion,Distributed,Allow,distributed,,273,Chai nhựa,330ml,SKU01340,2025-06-01 23:10:32.390026
1341,TH True Milk State Premium 100g,TH True Milk,Distributed,State,distributed,,600,Túi,100g,SKU01341,2025-05-06 06:05:06.259238
1342,Nestlé Story Premium 330ml,Nestlé,Distributed,Story,distributed,,310,Chai nhựa,330ml,SKU01342,2025-02-21 15:45:39.861447
