store_id,store_name,store_type,channel_type,region_id,warehouse_id,partner_name,opened_date
2165,WinMart Bình Dương,WinMart,MT,3,5,,2021-01-01
2166,WinMart+ TP.HCM,WinMart+,MT,3,5,,2023-03-27
2167,WinMart+ Vĩnh Phúc,WinMart+,MT,1,3,,2025-01-16
2168,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2025-02-02
2169,WinMart Quảng Nam,WinMart,MT,2,4,,2021-08-23
2170,WinMart+ TP.HCM,WinMart+,GT,3,6,,2023-01-28
2171,GS25 - Quảng Nam,Partner,MT,2,4,GS25,2025-01-17
2172,WinMart+ Cần Thơ,WinMart+,MT,3,8,,2024-11-24
2173,WinMart Long An,WinMart,Horeca,3,6,,2023-09-01
2174,FamilyMart - Hà Nội,Partner,GT,1,3,FamilyMart,2020-08-07
2175,WinMart+ Long An,WinMart+,Horeca,3,5,,2024-09-08
2176,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2021-02-16
2177,WinMart Hải Dương,WinMart,GT,1,2,,2021-11-18
2178,Satra Foods - Quảng Nam,Partner,GT,2,4,Satra Foods,2020-07-06
2179,WinMart Quảng Ngãi,WinMart,MT,2,4,,2022-03-04
2180,WinMart+ Hưng Yên,WinMart+,MT,1,1,,2022-05-04
2181,WinMart Hà Nội,WinMart,GT,1,3,,2024-03-05
2182,Satra Foods - Huế,Partner,MT,2,4,Satra Foods,2022-03-26
2183,VinDS - Hà Nội,Partner,MT,1,1,VinDS,2024-05-23
2184,WinMart+ TP.HCM,WinMart+,GT,3,6,,2023-05-31
2185,WinMart+ Cần Thơ,WinMart+,MT,3,5,,2022-02-03
2186,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2022-10-10
2187,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2022-02-16
2188,WinMart Hà Nội,WinMart,GT,1,3,,2020-10-28
2189,WinMart+ Hưng Yên,WinMart+,MT,1,1,,2024-10-01
2190,Bách Hóa Xanh - Đà Nẵng,Partner,MT,2,4,Bách Hóa Xanh,2024-06-17
2191,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,GT,3,6,,2021-03-27
2192,WinMart+ Hải Dương,WinMart+,GT,1,1,,2021-12-18
2193,WinMart+ Huế,WinMart+,Horeca,2,4,,2023-07-22
2194,WinMart+ Hưng Yên,WinMart+,MT,1,1,,2021-05-12
2195,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2023-10-02
2196,WinMart Hà Nội,WinMart,Horeca,1,3,,2023-10-30
2197,WinMart Hải Dương,WinMart,MT,1,2,,2025-01-03
2198,WinMart Quảng Nam,WinMart,MT,2,4,,2023-07-21
2199,WinMart Đà Nẵng,WinMart,MT,2,4,,2024-02-20
2200,Guardian - Quảng Ngãi,Partner,GT,2,4,Guardian,2020-07-18
2201,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2023-03-23
2202,Satra Foods - Hưng Yên,Partner,MT,1,1,Satra Foods,2022-02-08
2203,WinMart Đà Nẵng,WinMart,MT,2,4,,2024-12-25
2204,WinMart+ TP.HCM,WinMart+,GT,3,7,,2021-01-29
2205,Tạp Hóa Bà Sáu - Đà Nẵng,Partner,GT,2,4,Tạp Hóa Bà Sáu,2022-05-27
2206,WinMart Huế,WinMart,MT,2,4,,2025-03-31
2207,WinMart Vĩnh Phúc,WinMart,MT,1,1,,2023-11-20
2208,WinMart+ Hà Nội,WinMart+,MT,1,3,,2025-02-09
2209,WinMart Huế,WinMart,MT,2,4,,2023-03-13
2210,WinMart TP.HCM,WinMart,MT,3,7,,2020-09-12
2211,WinMart+ Hà Nội,WinMart+,MT,1,1,,2020-10-03
2212,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,6,,2020-12-26
2213,WinMart+ Long An,WinMart+,Horeca,3,8,,2024-09-03
2214,WinMart+ TP.HCM,WinMart+,MT,3,5,,2022-10-14
2215,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2020-11-01
2216,WinMart Quảng Ngãi,WinMart,GT,2,4,,2025-03-03
2217,WinMart+ TP.HCM,WinMart+,MT,3,5,,2022-06-19
2218,FamilyMart - Bắc Ninh,Partner,MT,1,2,FamilyMart,2020-07-09
2219,Guardian - Hưng Yên,Partner,MT,1,2,Guardian,2022-05-28
2220,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2021-06-14
2221,WinMart+ Đà Nẵng,WinMart+,Horeca,2,4,,2020-12-27
2222,WinMart+ Huế,WinMart+,MT,2,4,,2024-03-22
2223,WinMart+ Bắc Ninh,WinMart+,MT,1,3,,2024-03-16
2224,WinMart Huế,WinMart,MT,2,4,,2021-07-16
2225,WinMart Bắc Ninh,WinMart,GT,1,3,,2021-07-27
2226,Guardian - Vĩnh Phúc,Partner,GT,1,2,Guardian,2025-06-06
2227,WinMart Quảng Nam,WinMart,GT,2,4,,2024-08-18
2228,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2020-09-05
2229,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2021-07-12
2230,WinMart Quảng Nam,WinMart,MT,2,4,,2021-12-29
2231,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2023-04-01
2232,WinMart+ Huế,WinMart+,MT,2,4,,2022-06-22
2233,WinMart+ Hải Dương,WinMart+,MT,1,2,,2025-03-02
2234,WinMart Quảng Ngãi,WinMart,Horeca,2,4,,2025-06-10
2235,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2021-01-13
2236,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2024-03-14
2237,WinMart Cần Thơ,WinMart,MT,3,8,,2020-12-19
2238,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2022-08-20
2239,WinMart+ Cần Thơ,WinMart+,MT,3,6,,2020-09-22
2240,WinMart+ TP.HCM,WinMart+,MT,3,7,,2024-10-24
2241,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-11-29
2242,WinMart Hải Dương,WinMart,MT,1,3,,2023-07-20
2243,WinMart Quảng Ngãi,WinMart,MT,2,4,,2024-06-14
2244,WinMart+ Bình Dương,WinMart+,GT,3,5,,2024-06-26
2245,WinMart+ Đà Nẵng,WinMart+,Horeca,2,4,,2021-10-23
2246,WinMart+ Hải Dương,WinMart+,Horeca,1,3,,2023-05-17
2247,WinMart+ Hải Dương,WinMart+,GT,1,2,,2020-11-14
2248,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2025-06-07
2249,WinMart Đà Nẵng,WinMart,MT,2,4,,2022-11-19
2250,WinMart Huế,WinMart,MT,2,4,,2023-06-29
2251,WinMart+ Hưng Yên,WinMart+,MT,1,1,,2023-10-02
2252,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2022-10-12
2253,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2024-06-02
2254,WinMart Hà Nội,WinMart,GT,1,1,,2020-12-26
2255,WinMart+ Huế,WinMart+,Horeca,2,4,,2022-10-27
2256,FamilyMart - Hà Nội,Partner,MT,1,3,FamilyMart,2023-12-26
2257,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2023-06-04
2258,WinMart Bình Dương,WinMart,GT,3,8,,2020-11-01
2259,The Coffee House - Hà Nội,Partner,GT,1,1,The Coffee House,2024-02-01
2260,WinMart Vĩnh Phúc,WinMart,GT,1,3,,2024-04-20
2261,WinMart+ Long An,WinMart+,MT,3,5,,2020-11-16
2262,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-04-08
2263,WinMart+ Bình Dương,WinMart+,MT,3,7,,2021-10-25
2264,WinMart+ Bắc Ninh,WinMart+,Horeca,1,2,,2023-01-29
2265,Ministop - Hà Nội,Partner,MT,1,2,Ministop,2021-02-16
2266,WinMart TP.HCM,WinMart,MT,3,7,,2023-07-03
2267,WinMart+ Hà Nội,WinMart+,MT,1,2,,2021-04-24
2268,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2021-12-11
2269,WinMart+ TP.HCM,WinMart+,GT,3,5,,2025-04-18
2270,WinMart Quảng Nam,WinMart,GT,2,4,,2024-02-01
2271,WinMart+ Hà Nội,WinMart+,GT,1,1,,2024-06-07
2272,WinMart+ Huế,WinMart+,MT,2,4,,2022-07-24
2273,WinMart+ Hưng Yên,WinMart+,MT,1,1,,2022-08-30
2274,WinMart TP.HCM,WinMart,Horeca,3,8,,2023-08-14
2275,WinMart+ Đồng Nai,WinMart+,MT,3,6,,2023-01-29
2276,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-01-28
2277,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2021-10-10
2278,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,8,,2023-12-31
2279,WinMart Bình Dương,WinMart,MT,3,7,,2025-05-17
2280,WinMart Hưng Yên,WinMart,GT,1,1,,2024-07-12
2281,WinMart+ Hà Nội,WinMart+,MT,1,3,,2023-12-26
2282,WinMart Quảng Nam,WinMart,MT,2,4,,2023-05-13
2283,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-11-20
2284,WinMart TP.HCM,WinMart,Horeca,3,7,,2022-09-01
2285,WinMart Quảng Nam,WinMart,MT,2,4,,2022-05-10
2286,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-12-03
2287,WinMart+ Hà Nội,WinMart+,GT,1,3,,2024-05-30
2288,WinMart+ Hà Nội,WinMart+,MT,1,3,,2022-10-17
2289,WinMart Quảng Nam,WinMart,MT,2,4,,2025-05-13
2290,WinMart+ Huế,WinMart+,MT,2,4,,2025-04-23
2291,WinMart+ Hưng Yên,WinMart+,GT,1,1,,2022-11-11
2292,WinMart+ Long An,WinMart+,MT,3,8,,2025-02-13
2293,WinMart Cần Thơ,WinMart,GT,3,6,,2023-05-10
2294,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,GT,3,6,,2023-03-30
2295,WinMart Quảng Nam,WinMart,GT,2,4,,2022-10-22
2296,WinMart Quảng Ngãi,WinMart,MT,2,4,,2023-01-03
2297,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2024-10-21
2298,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2023-06-23
2299,WinMart+ Hải Dương,WinMart+,MT,1,1,,2023-02-08
2300,WinMart+ Quảng Nam,WinMart+,Horeca,2,4,,2021-03-20
2301,WinMart Huế,WinMart,Horeca,2,4,,2021-11-26
2302,WinMart Hưng Yên,WinMart,GT,1,3,,2023-07-22
2303,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2021-06-21
2304,Ministop - TP.HCM,Partner,MT,3,6,Ministop,2021-08-02
2305,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2023-06-22
2306,WinMart Quảng Ngãi,WinMart,MT,2,4,,2024-11-23
2307,WinMart+ Vĩnh Phúc,WinMart+,GT,1,2,,2020-07-22
2308,GS25 - Vĩnh Phúc,Partner,GT,1,2,GS25,2022-04-30
2309,WinMart+ Vĩnh Phúc,WinMart+,GT,1,2,,2024-06-22
2310,Tạp Hóa Bà Sáu - Bắc Ninh,Partner,Horeca,1,2,Tạp Hóa Bà Sáu,2024-08-24
2311,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2025-05-21
2312,WinMart+ Đồng Nai,WinMart+,GT,3,8,,2024-10-02
2313,Bách Hóa Xanh - Quảng Nam,Partner,GT,2,4,Bách Hóa Xanh,2024-10-21
2314,WinMart+ Hà Nội,WinMart+,MT,1,2,,2024-06-15
2315,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2022-12-12
2316,WinMart+ Hải Dương,WinMart+,GT,1,2,,2021-09-02
2317,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-01-29
2318,VinDS - Quảng Nam,Partner,MT,2,4,VinDS,2020-11-29
2319,WinMart+ Hải Dương,WinMart+,MT,1,1,,2022-05-01
2320,WinMart Vĩnh Phúc,WinMart,MT,1,3,,2024-11-13
2321,VinDS - Cần Thơ,Partner,MT,3,7,VinDS,2021-04-25
2322,WinMart Quảng Nam,WinMart,Horeca,2,4,,2023-06-27
2323,WinMart Đà Nẵng,WinMart,GT,2,4,,2025-02-27
2324,WinMart Quảng Ngãi,WinMart,Horeca,2,4,,2021-06-19
2325,WinMart+ Hà Nội,WinMart+,MT,1,1,,2021-12-21
2326,WinMart+ Huế,WinMart+,MT,2,4,,2023-11-24
2327,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2023-06-21
2328,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2022-11-12
2329,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2024-05-11
2330,Tạp Hóa Bà Sáu - Vĩnh Phúc,Partner,MT,1,3,Tạp Hóa Bà Sáu,2022-03-03
2331,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2024-01-31
2332,WinMart Hà Nội,WinMart,MT,1,3,,2021-08-21
2333,WinMart+ Hà Nội,WinMart+,MT,1,1,,2020-09-30
2334,Bách Hóa Xanh - Bắc Ninh,Partner,MT,1,3,Bách Hóa Xanh,2023-02-05
2335,WinMart+ Cần Thơ,WinMart+,MT,3,5,,2025-05-15
2336,WinMart+ Hải Dương,WinMart+,MT,1,1,,2020-12-17
2337,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2025-05-18
2338,WinMart+ Bình Dương,WinMart+,MT,3,8,,2025-04-17
2339,WinMart+ Hà Nội,WinMart+,MT,1,1,,2020-09-30
2340,WinMart+ Hải Dương,WinMart+,GT,1,3,,2023-04-20
2341,WinMart+ TP.HCM,WinMart+,GT,3,6,,2021-02-05
2342,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2021-01-15
2343,The Coffee House - TP.HCM,Partner,GT,3,6,The Coffee House,2023-05-01
2344,Tạp Hóa Chú Ba - Hà Nội,Partner,MT,1,3,Tạp Hóa Chú Ba,2020-10-20
2345,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2022-09-15
2346,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2024-11-12
2347,Guardian - TP.HCM,Partner,GT,3,8,Guardian,2022-07-09
2348,WinMart+ Hà Nội,WinMart+,GT,1,3,,2024-01-12
2349,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2024-12-31
2350,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2020-06-29
2351,Circle K - Đà Nẵng,Partner,MT,2,4,Circle K,2024-05-11
2352,WinMart Đà Nẵng,WinMart,Horeca,2,4,,2022-01-06
2353,Circle K - Bà Rịa-Vũng Tàu,Partner,MT,3,8,Circle K,2023-09-06
2354,WinMart Hưng Yên,WinMart,MT,1,1,,2023-11-17
2355,Tạp Hóa Bà Sáu - Cần Thơ,Partner,MT,3,6,Tạp Hóa Bà Sáu,2022-12-18
2356,WinMart+ Vĩnh Phúc,WinMart+,MT,1,2,,2023-01-17
2357,Bách Hóa Xanh - TP.HCM,Partner,MT,3,6,Bách Hóa Xanh,2025-03-15
2358,WinMart+ Hà Nội,WinMart+,MT,1,1,,2025-03-31
2359,WinMart+ Đồng Nai,WinMart+,GT,3,8,,2021-08-31
2360,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2022-09-19
2361,WinMart Bắc Ninh,WinMart,GT,1,3,,2025-05-06
2362,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2021-09-16
2363,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2023-09-13
2364,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-07-18
2365,WinMart+ Hà Nội,WinMart+,MT,1,1,,2022-05-16
2366,WinMart+ Vĩnh Phúc,WinMart+,MT,1,3,,2020-10-26
2367,WinMart+ Vĩnh Phúc,WinMart+,GT,1,3,,2023-06-30
2368,WinMart Đà Nẵng,WinMart,MT,2,4,,2023-08-03
2369,WinMart+ Quảng Ngãi,WinMart+,MT,2,4,,2022-05-31
2370,WinMart Hưng Yên,WinMart,MT,1,1,,2021-03-28
2371,Guardian - Quảng Ngãi,Partner,GT,2,4,Guardian,2025-01-02
2372,WinMart+ Long An,WinMart+,MT,3,7,,2024-10-18
2373,WinMart+ Huế,WinMart+,MT,2,4,,2021-01-16
2374,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2021-11-02
2375,WinMart+ Hải Dương,WinMart+,MT,1,3,,2023-06-05
2376,Tạp Hóa Bà Sáu - Bình Dương,Partner,MT,3,7,Tạp Hóa Bà Sáu,2022-04-06
2377,WinMart+ Hải Dương,WinMart+,MT,1,3,,2024-07-18
2378,WinMart Vĩnh Phúc,WinMart,MT,1,3,,2021-06-27
2379,Co.op Food - Hà Nội,Partner,MT,1,3,Co.op Food,2021-06-27
2380,WinMart Huế,WinMart,MT,2,4,,2023-11-10
2381,Highlands Coffee - TP.HCM,Partner,MT,3,7,Highlands Coffee,2024-04-14
2382,WinMart Vĩnh Phúc,WinMart,Horeca,1,3,,2022-10-10
2383,Tạp Hóa Bà Sáu - TP.HCM,Partner,Horeca,3,6,Tạp Hóa Bà Sáu,2023-10-20
2384,WinMart+ Vĩnh Phúc,WinMart+,MT,1,3,,2022-02-28
2385,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2025-06-11
2386,WinMart+ Hải Dương,WinMart+,MT,1,1,,2024-12-04
2387,WinMart+ Hà Nội,WinMart+,MT,1,1,,2021-06-29
2388,WinMart+ Bình Dương,WinMart+,MT,3,7,,2024-10-16
2389,Ministop - Đà Nẵng,Partner,MT,2,4,Ministop,2022-02-24
2390,WinMart+ Hưng Yên,WinMart+,GT,1,2,,2021-05-20
2391,WinMart+ Đồng Nai,WinMart+,Horeca,3,5,,2024-08-13
2392,WinMart Quảng Nam,WinMart,Horeca,2,4,,2020-09-24
2393,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2023-12-07
2394,WinMart+ TP.HCM,WinMart+,MT,3,6,,2025-01-10
2395,WinMart+ Huế,WinMart+,MT,2,4,,2025-04-25
2396,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,6,,2022-05-17
2397,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2023-06-18
2398,WinMart+ Bắc Ninh,WinMart+,GT,1,2,,2023-01-01
2399,WinMart+ Cần Thơ,WinMart+,MT,3,7,,2024-07-29
2400,WinMart Bình Dương,WinMart,MT,3,5,,2024-05-15
2401,WinMart Hưng Yên,WinMart,MT,1,2,,2020-09-12
2402,WinMart+ Huế,WinMart+,GT,2,4,,2022-05-26
2403,WinMart TP.HCM,WinMart,MT,3,5,,2023-07-04
2404,Bách Hóa Xanh - Bắc Ninh,Partner,MT,1,2,Bách Hóa Xanh,2025-02-15
2405,WinMart TP.HCM,WinMart,GT,3,6,,2024-03-25
2406,WinMart+ Hải Dương,WinMart+,GT,1,1,,2023-12-30
2407,WinMart+ Hải Dương,WinMart+,MT,1,2,,2023-12-06
2408,Tạp Hóa Bà Sáu - Bà Rịa-Vũng Tàu,Partner,GT,3,7,Tạp Hóa Bà Sáu,2024-11-04
2409,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2024-10-07
2410,WinMart Đà Nẵng,WinMart,MT,2,4,,2021-05-14
2411,WinMart Huế,WinMart,MT,2,4,,2023-10-26
2412,WinMart+ Hưng Yên,WinMart+,MT,1,2,,2022-09-06
2413,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2022-10-31
2414,WinMart+ Long An,WinMart+,GT,3,5,,2025-05-24
2415,WinMart Bình Dương,WinMart,GT,3,7,,2024-11-15
2416,WinMart Bắc Ninh,WinMart,MT,1,2,,2025-03-22
2417,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,Horeca,3,6,,2025-01-01
2418,WinMart+ Cần Thơ,WinMart+,MT,3,5,,2022-06-18
2419,WinMart+ Long An,WinMart+,MT,3,6,,2021-06-20
2420,WinMart+ Long An,WinMart+,GT,3,5,,2020-07-16
2421,WinMart+ Bình Dương,WinMart+,MT,3,5,,2021-11-11
2422,WinMart Đồng Nai,WinMart,MT,3,6,,2024-03-27
2423,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2021-08-19
2424,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2022-01-12
2425,Tạp Hóa Bà Sáu - Hải Dương,Partner,MT,1,1,Tạp Hóa Bà Sáu,2021-09-01
2426,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2021-06-26
2427,WinMart Quảng Nam,WinMart,MT,2,4,,2023-05-28
2428,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2022-12-04
2429,Circle K - Cần Thơ,Partner,MT,3,7,Circle K,2022-11-28
2430,WinMart Bà Rịa-Vũng Tàu,WinMart,Horeca,3,6,,2024-08-21
2431,WinMart+ Hải Dương,WinMart+,Horeca,1,1,,2020-12-19
2432,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2021-01-03
2433,WinMart Hà Nội,WinMart,MT,1,2,,2022-09-16
2434,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2022-10-17
2435,WinMart+ Vĩnh Phúc,WinMart+,MT,1,1,,2023-10-01
2436,FamilyMart - Đà Nẵng,Partner,MT,2,4,FamilyMart,2025-01-25
2437,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2024-06-12
2438,Guardian - Hải Dương,Partner,Horeca,1,1,Guardian,2020-11-24
2439,WinMart+ Huế,WinMart+,MT,2,4,,2020-09-05
2440,The Coffee House - Đà Nẵng,Partner,MT,2,4,The Coffee House,2022-01-11
2441,WinMart Quảng Nam,WinMart,GT,2,4,,2022-03-18
2442,WinMart Long An,WinMart,GT,3,8,,2022-11-04
2443,WinMart Đà Nẵng,WinMart,GT,2,4,,2023-03-04
2444,WinMart+ Đà Nẵng,WinMart+,Horeca,2,4,,2021-07-13
2445,WinMart+ Long An,WinMart+,MT,3,5,,2023-04-27
2446,VinDS - TP.HCM,Partner,Horeca,3,7,VinDS,2022-08-19
2447,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2020-11-01
2448,Bách Hóa Xanh - Bà Rịa-Vũng Tàu,Partner,MT,3,8,Bách Hóa Xanh,2021-01-09
2449,WinMart Huế,WinMart,MT,2,4,,2025-05-27
2450,WinMart+ Đồng Nai,WinMart+,MT,3,6,,2022-03-25
2451,WinMart Đà Nẵng,WinMart,MT,2,4,,2024-04-27
2452,WinMart Quảng Nam,WinMart,MT,2,4,,2024-05-12
2453,WinMart+ Hà Nội,WinMart+,MT,1,2,,2023-11-09
2454,WinMart Đà Nẵng,WinMart,MT,2,4,,2025-03-10
2455,WinMart+ Hưng Yên,WinMart+,Horeca,1,1,,2023-08-17
2456,Highlands Coffee - TP.HCM,Partner,MT,3,8,Highlands Coffee,2023-07-22
2457,WinMart+ Quảng Ngãi,WinMart+,Horeca,2,4,,2025-04-03
2458,WinMart Quảng Nam,WinMart,MT,2,4,,2021-07-14
2459,WinMart+ Cần Thơ,WinMart+,MT,3,6,,2024-10-25
2460,WinMart Vĩnh Phúc,WinMart,GT,1,1,,2024-12-28
2461,WinMart Bắc Ninh,WinMart,MT,1,1,,2021-05-24
2462,WinMart Đồng Nai,WinMart,MT,3,6,,2022-01-18
2463,WinMart Huế,WinMart,MT,2,4,,2022-09-14
2464,WinMart Long An,WinMart,MT,3,8,,2021-07-14
2465,WinMart+ Hải Dương,WinMart+,MT,1,3,,2021-01-12
2466,WinMart Quảng Nam,WinMart,GT,2,4,,2025-04-21
2467,WinMart Bà Rịa-Vũng Tàu,WinMart,MT,3,8,,2025-03-20
2468,WinMart Cần Thơ,WinMart,MT,3,8,,2024-10-04
2469,WinMart+ Vĩnh Phúc,WinMart+,GT,1,1,,2022-05-15
2470,WinMart+ Đồng Nai,WinMart+,MT,3,7,,2021-04-30
2471,WinMart+ Long An,WinMart+,GT,3,8,,2020-10-07
2472,WinMart+ Huế,WinMart+,MT,2,4,,2020-10-16
2473,WinMart+ Long An,WinMart+,GT,3,5,,2020-12-11
2474,Satra Foods - Quảng Nam,Partner,MT,2,4,Satra Foods,2022-12-07
2475,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2025-01-01
2476,WinMart Đà Nẵng,WinMart,GT,2,4,,2024-12-11
2477,WinMart+ Hải Dương,WinMart+,MT,1,2,,2022-09-28
2478,WinMart Long An,WinMart,MT,3,5,,2024-06-01
2479,WinMart TP.HCM,WinMart,MT,3,7,,2021-05-05
2480,WinMart Quảng Ngãi,WinMart,GT,2,4,,2021-02-02
2481,WinMart+ Huế,WinMart+,MT,2,4,,2021-12-12
2482,WinMart+ Hà Nội,WinMart+,MT,1,3,,2022-03-14
2483,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,5,,2025-04-26
2484,WinMart Đồng Nai,WinMart,GT,3,5,,2023-12-09
2485,Circle K - Bà Rịa-Vũng Tàu,Partner,MT,3,6,Circle K,2021-02-12
2486,WinMart+ Bắc Ninh,WinMart+,MT,1,2,,2022-06-16
2487,Co.op Food - Đà Nẵng,Partner,Horeca,2,4,Co.op Food,2023-08-01
2488,WinMart+ Vĩnh Phúc,WinMart+,MT,1,3,,2022-06-02
2489,WinMart+ Bình Dương,WinMart+,GT,3,8,,2025-06-16
2490,WinMart+ Bà Rịa-Vũng Tàu,WinMart+,MT,3,8,,2020-08-16
2491,WinMart+ Bình Dương,WinMart+,MT,3,7,,2020-08-05
2492,The Coffee House - Cần Thơ,Partner,Horeca,3,8,The Coffee House,2023-08-09
2493,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2021-11-15
2494,WinMart+ Quảng Nam,WinMart+,GT,2,4,,2022-08-13
2495,WinMart TP.HCM,WinMart,GT,3,8,,2025-03-19
2496,WinMart Quảng Ngãi,WinMart,MT,2,4,,2022-08-20
2497,Circle K - Hưng Yên,Partner,MT,1,1,Circle K,2023-08-24
2498,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2025-01-28
2499,Bách Hóa Xanh - Long An,Partner,MT,3,6,Bách Hóa Xanh,2021-05-20
2500,WinMart+ Quảng Ngãi,WinMart+,GT,2,4,,2024-10-10
2501,WinMart+ TP.HCM,WinMart+,GT,3,6,,2023-06-23
2502,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2025-01-27
2503,WinMart+ Hà Nội,WinMart+,MT,1,1,,2020-10-14
2504,WinMart Bình Dương,WinMart,GT,3,6,,2023-11-26
2505,WinMart+ Đà Nẵng,WinMart+,MT,2,4,,2020-06-19
2506,WinMart TP.HCM,WinMart,MT,3,7,,2023-10-04
2507,Tạp Hóa Bà Sáu - Quảng Nam,Partner,MT,2,4,Tạp Hóa Bà Sáu,2024-11-08
2508,WinMart Cần Thơ,WinMart,MT,3,6,,2022-10-20
2509,WinMart Đà Nẵng,WinMart,MT,2,4,,2020-08-22
2510,WinMart+ Hưng Yên,WinMart+,GT,1,3,,2020-07-27
2511,WinMart+ Long An,WinMart+,MT,3,7,,2024-11-14
2512,WinMart+ Đồng Nai,WinMart+,MT,3,8,,2021-02-01
2513,WinMart+ Quảng Nam,WinMart+,MT,2,4,,2024-06-12
2514,WinMart Vĩnh Phúc,WinMart,MT,1,1,,2021-11-22
2515,Circle K - Hưng Yên,Partner,MT,1,2,Circle K,2023-06-08
2516,WinMart+ Đà Nẵng,WinMart+,GT,2,4,,2023-12-22
2517,The Coffee House - Quảng Nam,Partner,MT,2,4,The Coffee House,2024-01-06
2518,VinDS - Đà Nẵng,Partner,GT,2,4,VinDS,2022-09-18
2519,WinMart Cần Thơ,WinMart,MT,3,6,,2022-01-30
2520,WinMart+ Bình Dương,WinMart+,MT,3,6,,2021-02-17
2521,WinMart+ Hà Nội,WinMart+,MT,1,3,,2021-09-22
2522,GS25 - Quảng Nam,Partner,MT,2,4,GS25,2022-06-22
2523,Bách Hóa Xanh - Bà Rịa-Vũng Tàu,Partner,MT,3,6,Bách Hóa Xanh,2021-02-19
